,lod,A_J.39,C57BL_6J.39,129S1_SvImJ.39,NOD_ShiLtJ.39,NZO_HlLtJ.39,CAST_EiJ.39,PWK_PhJ.39,WSB_EiJ.39,pred_mean,pearson_corr,spearman_corr
ENSMUSG00000058952,16.5836956494433,-0.171282414783963,-0.0498266712399005,-0.0972498397050927,-0.167431142349232,-0.114914725606248,0.078986906267362,0.196569385807269,0.325148501609803,0.044011331375000004,0.4606496165012265,0.30952380952380953
ENSMUSG00000090357,1.69201012389484,-0.0804393865357866,-0.0104366600359107,0.0130352191430916,-0.0145387620647819,0.0446084900863255,0.013844684543594,0.0159494816040544,0.0179769332594146,1.835482075,-0.3312508218012954,-0.1666666666666667
ENSMUSG00000019971,5.30170193891586,0.0287821642317088,0.0530042798953403,-0.0430345117725448,-0.058104425323501,0.0746785363064681,-0.0612295026212237,0.106900347997138,-0.100996888713379,22.0900275,0.10526041408733658,-0.07319250547113999
ENSMUSG00000029656,20.1508803845029,0.0720645301164495,0.0739912479802332,0.134301685026351,0.0488943393656509,-0.0591789412514245,1.13638288543628,-0.709939768336067,-0.696515978337473,206.88935250000003,0.32708480793639055,0.261904761904762
ENSMUSG00000095105,26.919165522606,-0.179864657535505,-0.176230089491113,-0.0343658145943611,-0.110330917423083,0.0740266369537625,0.163672444590028,0.335897794372912,-0.0728053968726385,0.011506555375,-0.6952120793436345,-0.523809523809524
ENSMUSG00000039298,8.58903273735801,0.0758516490063315,0.0358083098793784,0.0930539520120988,0.0111494716098708,0.0455535372431246,-0.172222709753328,0.0506219274572697,-0.139816137454748,0.009971095125,0.2778641549422895,0.4431217169079058
ENSMUSG00000089862,74.9045150694152,0.0392236612898227,0.187103524484812,-0.323966206788139,-0.0696751657238881,0.0024443114011578,0.49566216781578,-0.283176060521036,-0.0476162319585089,17.895533125,0.7995054481573703,0.7142857142857144
ENSMUSG00000053483,9.21750903129895,-0.0285006204699219,-0.0283327980582921,-0.0769765791093384,0.0123451344944741,-0.0191543548125921,0.119524513169344,-0.0421325524074891,0.0632272571938213,0.09588055275,0.048631252378493375,-0.09523809523809526
ENSMUSG00000039117,4.98739510248116,-0.0529412810124708,-0.0069494896159767,-0.0067480465981368,0.015227991224716,0.0433874045488949,0.0815475720782626,-0.110231575772612,0.0367074251473287,0.030137299625000002,0.7564892150410123,0.7142857142857144
ENSMUSG00000020277,86.409249876209,-0.22585423516403,-0.237155410477515,-0.182387634424373,-0.28879679059497,-0.111434667550435,-0.0117210432118728,1.05034289552225,0.0070068859009477,0.026491811374999997,0.6010687488074453,0.523809523809524
ENSMUSG00000028252,48.9729387938223,-0.137085837115462,-0.133058719065398,-0.10569135754681,-0.067768011986848,-0.115184426664525,0.358623840676918,0.420667975357111,-0.22050346365498,55.55833525,0.32516717438336923,0.09523809523809526
ENSMUSG00000039385,2.88427365461716,-0.0361106412722592,0.113414223095796,0.0596713448896073,0.0017854491047621,0.0009863309621378,-0.0160638108608593,-0.0270252776601039,-0.096657618259079,0.009467174125,0.1852831126850144,0.07142857142857144
ENSMUSG00000087107,86.8030616187721,0.506285663565717,0.462214412764153,0.477480213626163,0.547272729643275,-0.759296791966388,-0.456753974009692,-0.39858618423748,-0.378616069385747,0.3568728112499999,0.8377794875706097,0.6428571428571429
ENSMUSG00000073411,116.37243934922,0.322198944371417,0.554643486921172,0.470206567240428,0.654073007263225,0.265764760603302,-0.288746222169131,-0.457133236900921,-1.5210073073295,1.057506075,0.8883608286005245,0.6190476190476191
ENSMUSG00000039485,0.703397103518023,0.103110028042263,-0.0592447434487378,0.153459108331379,-0.0970505769695409,-0.0243627871149474,0.027885731662348,0.0828450337421085,-0.186641794244873,0.9326458012500001,0.31270636654106065,0.14285714285714288
ENSMUSG00000044359,21.7650589528273,-0.178781092810478,0.303427785677632,0.204328875201551,-0.155041944547273,-0.291016532495002,0.219873176103846,0.237924426917683,-0.340714694047959,0.009446310187500001,-0.13346806637367814,-0.1666666666666667
ENSMUSG00000004880,5.64073620832863,-0.007304816408185,-0.0973716922857921,-0.0353382223232312,-0.0422745071984796,0.0434044295256566,0.163981027231113,0.0449938423949163,-0.0700900609359927,0.04478814137499999,0.5143164506329249,0.38095238095238104
ENSMUSG00000026135,3.18860625707334,-0.130137239934475,-0.0026397163524727,0.0290446701872042,-0.018114021978354,0.0697057572559334,0.0227365433193292,0.0027057956361602,0.026698211866675,0.015216442874999998,0.06567716167922298,-0.30952380952380953
ENSMUSG00000098447,6.16391293738937,0.0269439459431853,0.0493215307822181,0.0297309164846018,0.0313711871002278,-0.0041465158313291,0.0675389904164563,-0.245978384114615,0.0452183292192521,0.0138027955,0.7901285412280751,0.6666666666666669
ENSMUSG00000020514,10.9755580941615,-0.0441235940395099,0.0531253486626007,-0.0694339892466029,-0.0578010991045801,-0.0995406844073745,0.0610047700967318,0.195619003238715,-0.038849755199978,36.151338625,0.9351185883472527,0.6904761904761906
ENSMUSG00000049866,4.3925783955446,0.0751241207790994,-0.0057557446296758,-0.207532254635559,-0.0085908992040959,0.0001504830094347,0.220877735998496,-0.0149997991770761,-0.059273642140619,0.019267621775,-0.11556148395334458,-0.28571428571428575
ENSMUSG00000020476,3.70269800181429,0.0772709313554003,-0.0904771999881628,0.0279828580690999,0.0306346677053124,-0.0300231552789842,-0.0673575717844184,0.0545222339468943,-0.0025527640251432,126.74363425,-0.43755580973380964,-0.38095238095238104
ENSMUSG00000074088,8.81089265076418,-0.0295265900512334,-0.0286243781254267,-0.0250925974688201,-0.0048518929662009,0.0094894679222896,-0.0215351935776003,0.162878414373385,-0.0627372301063964,80.13857062500001,-0.584725489427314,-0.4285714285714286
ENSMUSG00000034738,20.8821411721331,-0.131095305082651,-0.0481996192668479,0.0132521521298052,-0.0791005130159466,-0.251033062553038,0.0182522652403669,0.12878572709767,0.349138355450638,93.34948575000001,-0.5068411998653249,-0.2380952380952381
ENSMUSG00000010797,17.7605000335514,-0.279029428622142,0.0656755945440128,0.218204918993385,0.0993779499355369,-0.215158022619399,-0.229403129802309,0.105054918618904,0.235277198952014,0.0148778876875,-0.5851410311700173,-0.7142857142857144
ENSMUSG00000022146,33.1276698220136,0.222945292518252,0.157067789686666,0.145302272350909,0.245415191868872,0.352747733599514,-0.323070632125512,-0.51878983477742,-0.281617813121278,0.0123436015625,0.5184793322436924,0.09523809523809526
ENSMUSG00000041995,55.6332006561775,-0.0157531839557254,0.057467656601494,0.0469152920867266,0.0309871075973849,-0.0098402883468864,0.552674336308433,-0.639295059822761,-0.0231558604686661,0.2908812075,0.7121547193692519,0.7857142857142858
ENSMUSG00000020917,3.76862503596366,0.184813963578037,-0.0233762140620151,-0.219186874742867,-0.241549839034411,0.0062171088113895,-0.334522164038441,0.22066230057292,0.406941718915384,0.15309824500000002,0.05944183548288919,0.07142857142857144
ENSMUSG00000033885,26.3730150979349,0.0477959981742817,0.0506749268662166,-0.125692947914668,-0.0653098385034276,-0.132909204858215,-0.200673772137208,0.446463692511969,-0.0203488541389518,0.1229454995,0.022778942709332926,0.2142857142857143
ENSMUSG00000085840,1.00389009240748,-0.0782940212050658,-0.0711478317735139,0.0118723997014953,0.0143660326875477,-0.0327827560144165,0.146806461757732,0.0299256619512978,-0.0207459471050697,0.0063764584625,-0.4649979827928377,-0.28571428571428575
ENSMUSG00000053347,18.2597323694718,-0.189097059053349,0.217080330974287,-0.0936293993303998,0.16852561211299,-0.19474849488874,0.209913162658905,0.0700471815907022,-0.188091334064392,11.877663375,-0.7918486595784625,-0.8333333333333335
ENSMUSG00000078931,7.10263874089888,-0.0639491962932759,-0.0735572187068456,-0.102057928886921,-0.0344656477813938,0.0374980354533552,0.184765653470697,0.0448707483397026,0.0068955544046893,0.04010978575,0.28818162810379633,0.04761904761904763
ENSMUSG00000035517,72.5134499332691,-0.450923359181436,0.158934597218316,0.256173707956739,0.229340865451489,0.219936098066603,-0.129894693812959,-0.461661351280373,0.178094135581619,0.5732151137499999,0.9155822313041904,0.523809523809524
ENSMUSG00000066892,4.48478939171886,0.0148891453160012,0.0829880617230661,0.004688797804274,-0.0269857967583054,-0.0210122965681485,-0.10719166451044,-0.0011829089900103,0.0538066619835593,0.012956071875,0.6049510905790414,0.38095238095238104
ENSMUSG00000046168,9.46958915359161,0.0865112533690491,-0.0201268350746941,-0.171820653256202,-0.0200329027473778,0.126816177173486,0.0558284691749416,0.0815792545547609,-0.138754763193962,0.10697821625000001,-0.681065778797996,-0.30952380952380953
ENSMUSG00000005575,18.1954656749231,-0.067534755094206,0.0059026925365657,-0.0568522520380821,-0.0347187774998599,0.0077381441338193,0.0110794092626083,0.176612611665353,-0.0422270729662007,0.04854350775,0.46009346689788766,0.261904761904762
ENSMUSG00000037857,3.76772394803356,-0.0182110894345442,-0.0083814677724181,-0.0465516350867325,0.0010894291436223,-0.0785925007638308,0.0923818177342337,0.0454616707510151,0.0128037754286545,134.08471375,0.6064657001953896,0.2380952380952381
ENSMUSG00000025224,7.42559607467357,0.0030519680597578,-0.0554887389642982,0.0781867339071649,0.0433243331301352,0.0031331281470432,-0.239157052358845,0.0357604238719862,0.131189204207057,51.31506325,0.07335300956111816,0.07142857142857144
ENSMUSG00000055691,2.44642904934836,-0.0603057553790789,0.0259840139455179,-0.0590090468687441,0.0167937409792112,0.0220733973098355,0.0733519831346339,-0.0213711250292423,0.0024827919078696,0.020850610000000002,-0.4641985836688065,-0.09523809523809526
ENSMUSG00000061589,2.65285918463073,-0.0583327350737548,0.0064708242584803,0.136441065422837,0.0436881513857692,-0.0091371068252339,-0.0452625018156247,-6.50261722423551e-05,-0.0738026711802249,40.913188125000005,-0.5564804773677036,-0.6227656561948947
ENSMUSG00000026748,9.2836755698303,-0.0767307269121842,0.0004363236089419,0.0196921972804178,-0.14392677728446,-0.148371769314977,0.225176330880273,-0.104320930928666,0.228045352670657,7.5117498624999985,-0.5382645956408434,-0.3333333333333334
ENSMUSG00000045394,1.88305347394432,-0.0595085817648826,0.0371782378331629,-0.0201119456131664,0.0160300195969159,-0.0253314283584309,0.147794989224881,-0.119443293381259,0.0233920024627832,0.07089504275,0.7354737979700591,0.5000000000000001
ENSMUSG00000002064,15.3588055811653,-0.0496818778984203,-0.0526565545870721,-0.0356671906926369,-0.15083175913885,-0.0484071685958192,0.1075746191867,0.130526549654068,0.099143382072036,11.200565087500001,-0.18268900584907752,0.2142857142857143
ENSMUSG00000033039,10.9557978121872,0.191299051883981,-0.0634713890529515,-0.0240380443721442,-0.129753750599935,-0.0204557812507193,-0.01577955520861,0.0835719411759079,-0.021372472575532,2.7868686625,-0.17913514184915283,-0.4523809523809524
ENSMUSG00000036779,4.13915978576913,-0.0966789104819661,-0.0051342730239092,-0.0028079221934458,0.0381859125557913,-0.001710232359418,-0.0206802227125902,0.002312195734877,0.0865134524806663,48.823611500000005,0.6749412383330823,0.5952380952380953
ENSMUSG00000002983,3.12019795425502,0.0551085300307275,-0.0593549334552748,0.0027928204322096,-0.0005357840615012,-0.102130624871803,0.0642007089072658,0.170199454004512,-0.130280170986135,0.034261746125,-0.5697889036176562,-0.5952380952380953
ENSMUSG00000028459,7.48464202339231,0.22048009672263,0.0743473882827015,-0.0715504116428738,0.259432612260921,0.244211026720819,-0.149216181602061,-0.459768322388535,-0.117936208353601,0.06216042050000001,0.4967890311528153,0.4047619047619048
ENSMUSG00000038127,32.2167174726727,0.130043300574515,0.119934278531723,-0.0106728642471072,0.0555513724285124,-0.0317827730027265,0.169625416597006,-0.418624194248716,-0.0140745366332098,12.24604517375,0.4113394721106013,0.14285714285714288
ENSMUSG00000024873,1.02061728362393,-0.0552910305833096,0.0044767481897265,-0.0353745922677318,0.0034045231910671,0.0478494415897588,0.0168127433592424,0.0579038991334508,-0.0397817326122043,0.0378619545,0.29774534732507485,-0.14285714285714288
ENSMUSG00000078202,3.71742705059932,-0.133947870789957,0.134206338879576,0.0075802091340193,-0.0779032639483361,-0.0640703795546944,0.0540243029570853,0.179516832889965,-0.0994061695676605,4.671836375,-0.16878074469623583,-0.04761904761904763
ENSMUSG00000000561,16.1084950081443,0.0781186230993818,0.0509792273533467,0.0355802316883729,0.0228535351008254,-0.228483217690808,0.123636709679399,-0.15859485414151,0.075909744910998,38.140673,0.3491446861773871,0.30952380952380953
ENSMUSG00000085408,17.3115907893895,0.0316860788781481,0.0887494937398374,0.116573582766238,0.0504197590142175,0.0438707840165513,-0.236965200151873,-0.208771831174269,0.114437332911151,0.0437682015,0.14124896612370363,0.3333333333333334
ENSMUSG00000053094,3.1416637683111,0.0042855952938225,-0.0457681506812424,0.0224159175734204,0.019570168950656,0.0070941441468175,-0.145449470389613,0.0514446272982774,0.0864071678078666,0.015343449125,-0.264705693549189,0.11904761904761905
ENSMUSG00000033769,1.44080222816848,-0.0293592863710668,0.0332626646713301,0.0210222431287068,-0.0048912724056489,0.0067919239206411,-0.0887078347025305,0.0362541816319464,0.0256273801266254,0.34567818124999994,-0.5041182665263063,-0.261904761904762
ENSMUSG00000024378,12.024958143885,0.0381256893216229,-0.355364619109455,-0.0220908568075355,0.0110003922896613,-0.0312713850743638,0.351662223091523,0.223345187140417,-0.215406630851863,0.09002162112499999,0.041140073495506545,-0.07142857142857144
ENSMUSG00000021414,4.44998168847757,-0.0331668891096148,0.0426431493636956,-0.0150544633443515,0.0280538841102924,0.0519586345565095,-0.192678748844392,0.0705903318217027,0.0476541014461569,0.014622595000000002,0.4034482539711879,-0.07142857142857144
ENSMUSG00000032375,106.03195024396,-0.179120170809409,-0.332352160025223,-0.420276264938401,-0.535912693831702,-0.283548705475232,0.252031019425784,2.00427770520921,-0.505098729555028,0.0122940165625,0.38254861665914797,0.19047619047619052
ENSMUSG00000035936,40.4499518555527,-0.0850220578891978,-0.149825554178763,-0.0599386153855868,-0.140140451540036,-0.290525859950161,0.453319833847706,0.091173140119734,0.180959564976302,0.06877809075,-0.014769118863538431,0.19047619047619052
ENSMUSG00000034022,42.3152734075044,0.0991275375642804,0.153236878534882,0.150340432411841,0.0085194502878813,0.0183051248703148,-0.208673461077408,-0.18409159902531,-0.0367643635664745,0.19420371500000005,0.7396205375081216,0.7380952380952381
ENSMUSG00000015850,67.6468364751265,-0.209191975119795,0.162437574225004,0.0015431040381646,-0.279759184444512,0.0572247880305028,-0.621684649036592,0.566518725891015,0.322911616416215,0.02129677875,-0.8585444150944266,-0.8571428571428572
ENSMUSG00000008318,1.83463558974843,0.0360597961443538,-0.0445225425814133,-0.0119723489977037,0.0849531642127674,-0.0672455543804986,0.0547262246673483,0.0159764670449105,-0.0679752061097627,0.0133829060625,0.3268866724544579,0.04761904761904763
ENSMUSG00000026956,9.9030159907706,-0.170542356211912,0.190567360167807,0.196962364807976,-0.131438005325493,0.195970251962268,-0.27985490782604,-0.0649549677083554,0.0632902601337504,0.1039121915,0.8190174395449467,0.880952380952381
ENSMUSG00000041550,87.2636956052575,-0.715191548545929,-0.721640213783179,-0.631934769637559,0.929634662181116,-0.65077451412782,1.4623950171462,-0.953044026528072,1.28055539329524,0.43186897874999997,0.08517880731299783,0.19047619047619052
ENSMUSG00000045917,13.8741787241267,0.0719602256427674,-0.0670227582808121,-0.176335982787331,0.0141515703366899,-0.251613837611272,0.0715702291415763,0.0444694586751915,0.292821094883188,9.096452812499999,-0.6875459455685086,-0.7142857142857144
ENSMUSG00000028466,29.482567253281,0.0820123344934292,-0.0594110767355414,0.149402683995616,-0.250676955867597,-0.0708389463807926,0.160485108098785,0.03716718569577,-0.0481403332996617,34.98566949999999,-0.19956919701808717,-0.2142857142857143
ENSMUSG00000020638,3.72703707979305,-0.225560689602158,-0.0463607906477268,-0.057443790943946,-0.157021713523912,-0.0650469256066959,0.258033259686274,0.0312013357273155,0.262199314910847,0.8954838375,-0.16765048022554796,-0.261904761904762
ENSMUSG00000037259,25.7445581834597,-0.203355649923672,-0.145092151594122,0.216018930758899,-0.0341007321259772,0.218705807514591,-0.186495212241644,0.295799854641039,-0.161480847029113,0.011940986875,-0.4414170627295808,-0.523809523809524
ENSMUSG00000041842,32.9210948339102,-0.304816564367842,0.004698213168,-0.183014020300031,-0.107981819157369,-0.162097485775476,0.32071981946808,0.384969321375307,0.0475225355893283,0.023553791125,0.0417250590990692,0.09523809523809526
ENSMUSG00000085761,1.73481396731001,0.0215297565554327,0.0433648419709209,0.0481750720672158,-0.0511607475579803,0.0170847007777502,-0.104328834250885,0.0505309355778483,-0.0251957251403061,0.09317465825000001,0.7717488892211044,0.3333333333333334
ENSMUSG00000047881,20.6101611541687,-0.0592285010734184,-0.0474974844237011,-0.0058330777087238,-0.0741234929663737,-0.0616389246528204,0.233686660142068,0.360196537570188,-0.345561716887211,0.041220938250000005,-0.10182563392909168,-0.07142857142857144
ENSMUSG00000073901,60.0186950134827,-0.265352595254736,-0.326067738922723,-0.273390043843156,-0.0093663927330069,0.53397625206744,-0.361664465302231,0.644799640646506,0.0570653433419084,0.018220477375,0.16022668624226222,0.38095238095238104
ENSMUSG00000078881,18.6942664073474,0.298027610964789,-0.0678519180646493,0.132750672582516,0.0794856406684445,-0.0231062621633606,-0.627024520787121,0.214443517911254,-0.0067247411118751,0.073994596375,-0.326506508081038,0.036147201953390995
ENSMUSG00000036502,5.57778695207637,-0.0018762914630752,0.122935517933917,0.0144475259244956,0.0912920605517966,0.0307138628057464,0.058301988278445,-0.144315489083136,-0.17149917494819,0.026178993249999997,0.7422522365385539,0.6904761904761906
ENSMUSG00000084824,2.6072603982661,-0.0599726360967967,0.189043844842873,0.0790014142583182,0.0756457885690889,-0.0305842825362816,-0.024507139250991,-0.0378442770692384,-0.190782712716977,0.020068721625,-0.3060480791732262,-0.14285714285714288
ENSMUSG00000036744,116.126860635212,-1.00901057641312,-0.824806101306532,-0.851983978129702,-0.685125267805881,1.02699459135052,-1.27091078983391,3.03349891553929,0.581343206599334,0.020955516124999997,0.18297377320763422,0.5952380952380953
ENSMUSG00000053303,63.1048229102853,-1.03630571002706,-0.658395990712673,-0.354353287643731,-1.09459447788125,-0.521575246639001,2.95707009237848,1.11528224506684,-0.4071276245416,0.0110835751875,0.7889473149041529,0.6190476190476191
ENSMUSG00000032359,20.718106750437,-0.0150465462556859,0.0504124392085679,-0.0512115490595271,0.0989275604077662,0.101118961375702,-0.171840233435613,0.0490595558442504,-0.0614201880854566,0.064386707125,-0.5997778924083134,-0.7380952380952381
ENSMUSG00000063564,27.7930814916697,-0.190738295554074,-0.218981252824967,-0.221389298351824,0.182477570145972,0.221134505284772,0.28894360161997,-0.0379636601682245,-0.023483170151624,1.3477615100000002,0.399804106698368,0.6946232319096901
ENSMUSG00000104413,0.459122998233242,0.027018354595798,0.019201677083732,-0.0296712622274571,-0.0216099950874122,0.054995286292872,0.0028618140187459,-0.0054071824788284,-0.0473886921974529,0.021636074999999998,-0.6852177129322848,-0.6904761904761906
ENSMUSG00000042202,20.6289955334485,-0.134182431360113,-0.0863338646559679,-0.154567650574826,0.336529310167929,-0.246722413854032,0.0946610415810394,-0.138726648658169,0.329342657354132,9.733595699999999,0.0008195069538639893,-0.523809523809524
ENSMUSG00000023828,12.9241896719871,-0.270350813624921,-0.423060645203281,0.143169878386466,0.193808729218771,0.203571953287929,-0.170783440704998,0.595971093282756,-0.272326754642718,0.139158130625,-0.06786454280207838,-0.11904761904761905
ENSMUSG00000001555,5.13445829358108,0.114503454241131,0.0508684233635792,-0.0069539265879674,0.0729498900650603,-0.0199478473187806,-0.0917123874116221,-0.1442972833982,0.0245896770467988,13.3797064375,0.15876767143593593,0.023809523809523815
ENSMUSG00000048721,12.6355690499749,0.0841970103815139,0.0173161169112692,-0.0823448777943074,-0.0108639114154858,0.20772179182633,-0.120541427074566,-0.037192852366986,-0.0582918504677643,0.0302302235,0.16769206584799162,0.023809523809523815
ENSMUSG00000096740,12.1717836438634,0.0834272806268395,0.170393299930385,0.025291976801185,0.0036951289202864,-0.170646945127775,0.21206515111057,-0.306314783888221,-0.0179111083732764,0.023368456250000003,0.004566477341000408,0.22754898976351917
ENSMUSG00000022220,5.86488115421675,-0.0110066511964781,0.0072939668682376,0.089885638805713,-0.448295371402894,0.0760936285761762,0.210622130436324,-0.0101407065832024,0.0855473644961293,0.041452347,0.05725165096997974,-0.261904761904762
ENSMUSG00000074746,15.7470368033989,0.0367978217723461,0.0629298185698577,0.0831564580604027,-0.0133552694188523,-0.20521706942151,0.161791819546742,-0.0525007545030078,-0.0736028246059863,0.076522875125,0.1311491206912943,0.0
ENSMUSG00000003923,32.2474341377489,0.102465976393901,0.0744705711808162,0.0630067359056046,0.0444878019490282,0.0589402921451985,-0.158803235813371,-0.226390094115033,0.0418219523538514,0.024896997875,-0.9196800849617237,-0.9285714285714287
ENSMUSG00000096052,0.259806237502154,-0.0364159661955759,0.0012264150358802,1.44673012405505e-05,0.0134102222773516,0.0048478879014792,0.0077708976734856,0.0025395861768151,0.0066064898293225,0.46514669500000005,0.11478177200046864,0.4047619047619048
ENSMUSG00000035781,9.01172260032256,-0.0128924113176474,0.0450686927383064,-0.0205415496405124,-0.0112397448927144,0.0044891790077219,0.109922588782204,-0.0636684634747802,-0.0511382912025802,0.2456104725,-0.5018250988974775,0.28571428571428575
ENSMUSG00000092060,36.4288561939484,0.098933729954191,0.134077611271853,0.0498234854375861,-0.072142937312063,0.4543995225941,-0.267816492473878,-0.610837354709759,0.213562435237973,0.017136062625,0.27965734814552523,0.09523809523809526
ENSMUSG00000078722,44.8405190174498,-0.414648746654517,0.241383654421099,0.0200993599964079,0.0969092076413745,0.226752961495942,0.0300663360957865,-0.432099756002647,0.231536983006556,0.011036913375000002,0.47411955495589275,0.28571428571428575
ENSMUSG00000078898,121.060234828742,-0.883710124568127,-0.793190487577014,-0.716292782074918,1.01896326980737,-0.757326700990363,1.55060048849032,1.30688282295424,-0.725926486041502,18.028730125000003,-0.9015286892347384,-0.80511756018254
ENSMUSG00000037348,18.5098413244451,0.300495124339879,-0.0622874282445665,-0.357370205218873,0.116983223167479,-0.304506625979977,-0.44287982854771,0.406537943920645,0.343027796563119,0.25309697125,-0.18468614252911936,0.19047619047619052
ENSMUSG00000097150,8.30220746773853,0.047351707766162,-0.0591536702274604,0.0020011845811716,-0.0273244089380471,0.056110516155754,-0.181215999595614,0.102052625132812,0.0601780451252187,12.811308,0.281746942350811,0.3333333333333334
ENSMUSG00000035759,55.2182184544038,-0.155526667689177,-0.16275355006993,-0.193873023696296,-0.0898471320435164,-0.233184155192014,0.658445039331214,-0.372966527466584,0.549706016826306,1.6383563500000002,-0.9945699119778346,-0.9047619047619048
ENSMUSG00000096351,17.631027394204,-0.0534596284975919,-0.0962704705744173,-0.0137901846628976,-0.108066612425632,0.211789690145052,-0.0087002343505924,0.167727757192083,-0.0992303168260023,0.15615475375,-0.30322077521327834,-0.2142857142857143
ENSMUSG00000075569,4.82459588225668,0.0542135749918211,0.0116395884260241,0.0075488257364755,0.0601291193634523,0.0556242028412388,-0.0512713536865439,-0.221800564044706,0.0839166063722407,0.039999129,-0.53725212499499,0.07142857142857144
ENSMUSG00000022800,3.0574870683692,0.0205245226047861,0.0225127803546492,0.0495251531421737,-0.0657380007399286,-0.0488201289196262,-0.0261349950232841,0.042611860498857,0.0055188080823747,3.6239105625,-0.7254348237442838,-0.8095238095238096
ENSMUSG00000040812,32.8638540402055,-0.161217233999192,-0.0467127784543031,-0.0855156653531655,-0.125356567378419,0.452190838833712,-0.0615131138385463,0.0623897010326431,-0.0342651808427323,0.112994195375,0.12578036090403358,0.2142857142857143
ENSMUSG00000024925,28.9697336267742,-0.0394949482168752,0.0765858590249699,0.223030907024189,-0.146618133206989,-0.0456480623211615,-0.272121011020509,0.176006909287743,0.0282584794286382,43.645374875,-0.7301414033668032,-0.4523809523809524
ENSMUSG00000027506,101.045418821941,0.437734974141483,0.179394629697169,0.145063415087192,-0.087970866478118,0.173576124624239,0.0789946309546306,-1.01642610706269,0.0896331990360899,0.024971754125,0.16935750377256678,0.3353353533357125
ENSMUSG00000029630,131.066558725705,0.0630757050419497,-0.934093937274891,-0.827102830963089,-0.71630367680598,-0.796067775852478,2.8923350527094,0.375973136774432,-0.057815673629344,0.7011035050000001,-0.28382288436272135,0.19047619047619052
ENSMUSG00000049134,39.7703619092561,-0.161433593865227,-0.203791977077009,-0.127532956037013,-0.0782615983534525,-0.145513512727068,0.535281846005247,0.373288477279433,-0.192036685224911,0.06557623875000002,0.06599126917280018,-0.11904761904761905
ENSMUSG00000006288,4.71394948581189,0.0231827655169106,-0.0052916133705149,0.039053501805876,-0.0661892982863268,0.0020679019465532,-0.106356750760291,0.0234171530189204,0.090116340128878,0.037207453875,0.2220574380341114,0.2380952380952381
ENSMUSG00000025967,20.1404406293687,-0.0981005226636551,-0.0404929570270927,-0.0944800325481179,-0.0310092643135462,-0.0450274298752102,0.243443843426817,0.119623141895936,-0.0539567788951345,19.411027875,-0.6516193915861396,-0.30952380952380953
ENSMUSG00000020396,10.7939299322289,0.0185287411952491,0.253605443266291,-0.0846744540825464,-0.0126358766858976,-0.0025358552756831,0.0589373101646347,-0.213053578843449,-0.0181717297385964,0.047808160375000006,-0.02232309192438209,-0.04761904761904763
ENSMUSG00000021811,18.3967112181505,0.0021655691930089,-0.0263994683966686,0.0829364931311183,0.079391066777692,0.0926726070890833,-0.238943339492613,-0.0449667836660961,0.0531438553644747,0.0230483995,-0.6475321311124452,-0.7142857142857144
ENSMUSG00000002308,7.70490247543178,-0.0672788774216411,-0.0197207749746546,-0.0245903922582347,-0.0011213535061571,0.21093981872759,-0.109933060873399,0.04203066102394,-0.0303260207174514,42.581101624999995,-0.14543237638959336,-0.5000000000000001
ENSMUSG00000078716,58.9690309017837,-0.619093823816578,0.0842007808775183,0.119201584164417,0.0994424444920359,0.407754474046783,-0.160926560955726,-0.3141140486255,0.383535149817051,0.084284695,-0.13045478819399092,-0.4523809523809524
ENSMUSG00000023495,16.5825014138313,0.231437170744449,-0.127237818807812,0.144987480552221,0.0945365950632588,0.127768862626608,-0.356468053533174,-0.191577553441237,0.0765533167956853,10.23150547125,0.9203498821193964,0.9047619047619048
ENSMUSG00000072720,20.9242225487293,0.0526999236641554,-0.000129868502519,-0.0102824490497868,-0.0414441165505073,-0.0154040390898746,0.363351269285769,-0.322917484089533,-0.0258732356677056,0.030576801625,-0.5114845205318609,-0.28571428571428575
ENSMUSG00000049339,34.3651213403515,0.0449435434946626,0.106246235424953,0.0552803752193718,0.0638068095634097,0.0950438826076372,-0.314471016769803,-0.124643639860368,0.0737938103201383,10.922156874999999,-0.9243811213332711,-0.880952380952381
ENSMUSG00000058626,18.1539484021164,0.0542645202497809,0.425405963222916,0.146034418779653,0.0811351271173093,0.151002563064878,-0.10894089725672,-0.333124185863395,-0.41577750931442,0.028337478125,0.14890991308753615,0.07142857142857144
ENSMUSG00000030760,102.464263553766,-0.215493315622016,-0.334845547310332,-0.177853238297518,-0.172511508066988,-0.268579363568239,-0.0275721299733807,1.34351926343488,-0.146664160596416,0.0367557545,-0.8446263046477355,-0.5000000000000001
ENSMUSG00000036819,29.1002889574687,0.177521636570546,-0.106137254979261,-0.0934239512377513,-0.129797888144701,0.0401721014558287,-0.0059800975796058,0.260280536083553,-0.142635082168614,27.346461125,-0.44127374596943736,-0.523809523809524
ENSMUSG00000036095,1.94445239541828,-0.0619463376848675,-0.0375265606812256,0.0339184878259191,-0.0265116917618107,0.048690621577232,0.0096945470474612,0.0919669252689266,-0.0582859915916387,0.02454945875,0.22499679859688543,0.11904761904761905
ENSMUSG00000044881,67.0170893268861,0.164301064000808,-0.196624319687974,0.113053339479682,-0.176934866820673,-0.123123839149628,0.573170319746582,-0.181737785820735,-0.17210391174806,8.315969849999998,0.6320338814249055,0.5000000000000001
