"","A_J.39","C57BL_6J.39","129S1_SvImJ.39","NOD_ShiLtJ.39","NZO_HlLtJ.39","CAST_EiJ.39","PWK_PhJ.39","WSB_EiJ.39"
"ENSMUSG00000105501",0.124354838556025,0.409985783869312,-0.681172089479855,0.576458079767687,0.256140985991897,-0.472424304064576,0.0125726371407012,-0.225915931781191
"ENSMUSG00000029198",0.443515621538642,-0.263572957905191,-0.841092602265251,0.21246921316534,-0.0370408918947918,0.272464056774994,0.330801071113265,-0.117543510527007
"ENSMUSG00000021466",0.147013517827818,-0.239405453672412,0.174738530024882,-0.136136569833049,0.184086860259411,0.122680580052406,-0.471434773087929,0.218457308428873
"ENSMUSG00000022718",-0.160106846560716,0.565357574719158,0.145191241875356,0.0841765055575616,-0.905519885076583,-0.740035471383804,1.01424464711954,-0.00330776625050994
"ENSMUSG00000106524",0.363714368508908,0.505717108018956,0.363821098256236,-1.35941193353696,-0.141057617442329,1.26112136489543,-0.966689918474217,-0.0272144702260216
"ENSMUSG00000045826",-0.0730300545904565,-0.725468104062291,0.182038354061002,-0.235343950006557,0.366234512448899,0.155721502628573,0.779984654242238,-0.450136914721408
"ENSMUSG00000029196",-0.513367931051073,0.0793916340903135,-0.664831494104218,-0.156070588908384,-0.230881977948066,1.38668987686892,0.361513019824005,-0.262442538771496
"ENSMUSG00000103906",0.255600992893725,-0.0170185905875991,0.00877624948703748,0.66499558980924,0.434363006832301,-1.12382205724764,-0.661117568328309,0.438222377141246
"ENSMUSG00000022571",-0.582737615447637,-0.198557431679694,-0.531459837567661,0.603540452163676,-0.713872974424094,1.39670958042977,-0.373444921140661,0.399822747666299
"ENSMUSG00000064068",0.159482353986574,0.525099197960175,-0.652255415106789,-0.775434608719669,-0.252984463787794,0.48515035749272,0.258367856146241,0.252574722028542
"ENSMUSG00000028826",-0.202209395998663,-0.270756426526034,0.116757235446023,0.353530076701534,-0.343793204736243,0.270893909522213,0.361292743011903,-0.285714937420734
"ENSMUSG00000037791",0.156065227769005,0.486489982927005,-0.272651619958081,-0.382053526404768,0.179983385419622,0.209903527083627,-0.546596968414301,0.16885999157789
"ENSMUSG00000003308",0.234484051692353,-0.169598752881824,-0.387880432198528,-0.164804225616335,0.469878785515544,0.0566285016185587,0.636152403195493,-0.674860331325261
"ENSMUSG00000024830",0.796267601597143,-0.123052142504451,0.269908824719924,0.192142438784201,0.414793091827902,-0.813095586383601,-0.821390889002151,0.0844266609610335
"ENSMUSG00000050677",0.451007472751462,-0.504418595304128,0.385757188124483,0.107005455382295,0.0983281229458608,0.263582685962638,-0.584855840567769,-0.216406489294841
"ENSMUSG00000022570",0.190816912651797,-0.277625931317718,0.140027092608793,0.0769374764768739,-0.24509751524284,-0.397220897816306,0.660572902469452,-0.148410039830053
"ENSMUSG00000096977",-0.658023232695326,0.175426478793803,-0.125130406675998,-0.0837796118680834,0.180466263142225,-0.68741011868605,1.24030796669523,-0.0418573387058036
"ENSMUSG00000039835",-0.338680784882073,0.203103368719852,-0.0519028005292957,-0.742497060233556,0.117386751300008,-0.404245412394289,0.880981832142713,0.335854105876641
"ENSMUSG00000029507",0.501800451070242,-0.806611738141072,0.501596555455531,0.284400458089492,0.521091817174912,-0.591753952819026,-0.4820212001943,0.0714976093642211
"ENSMUSG00000037669",-0.165678566160185,0.115559656327009,-0.350067583499079,-0.0259643946342454,-0.5146256352777,-0.878483863769329,1.97819599881727,-0.158935611803745
"ENSMUSG00000030643",-0.758757456322145,-0.868369786393581,-0.588173429360086,-0.823128367395611,1.28472616100897,0.271681253576603,2.03598552407157,-0.553963899185721
"ENSMUSG00000021943",1.08110513995769,1.07696306678194,-0.410756823963448,-0.315576206459123,0.525752503683731,-1.10816153936935,-1.10232255551684,0.252996414885404
"ENSMUSG00000013539",0.232256472083083,0.353754636994201,0.166327662299141,0.120729323653397,-0.105484066551217,-0.571837519668318,0.165572654570821,-0.361319163381109
"ENSMUSG00000052407",-0.843808025690593,1.55455999471243,0.169119198700424,1.50408971715052,0.0172598419882445,-1.75670237574637,-0.552201517493529,-0.0923168336211204
"ENSMUSG00000030772",1.13565000530801,-0.187040458473604,1.32594721092943,0.953441280737791,-1.28673278851803,-0.822465841686843,-1.58586718878527,0.467067780488522
"ENSMUSG00000000959",0.5128015119278,-1.13276532400724,0.131800440759254,0.269228512404424,-0.209649354420247,-0.732871999647229,0.676756520098675,0.484699692884561
"ENSMUSG00000045087",-0.551780446472589,-0.75394044015675,-0.342428853745894,0.661662583670746,-0.451068900357344,0.508609950074032,0.455251899297301,0.473694207690498
"ENSMUSG00000002820",0.477120960668412,-0.317777571158909,-0.284396014448695,-0.0986296739743458,0.347205640582333,0.766210547289725,-0.364863062616637,-0.524870826341883
"ENSMUSG00000019853",-0.0328372245118459,0.396867495245434,-1.47435445882479,-0.966103049236075,0.342531394771955,-0.43944087363579,2.07378716219878,0.0995495539923364
"ENSMUSG00000030546",-0.205724518442308,-0.508146206954254,-0.365778728340801,0.618931815949714,0.797869550964142,-0.459165702625227,0.283407938325579,-0.161394148876846
"ENSMUSG00000050846",0.21544691145504,-0.0890170962646704,0.0907411052051562,-0.0809918721780454,-0.275777590829649,-0.348101862235637,0.533114481705131,-0.0454140768573245
"ENSMUSG00000019852",-0.0584300251422206,-0.267629518848727,-0.317912061830099,-0.279652491255114,0.0263867092706542,0.595894400601711,0.234420037599404,0.0669229496043911
"ENSMUSG00000034429",0.291567169009563,0.341817165339479,-0.273624248777751,0.837201819933406,0.426061075154283,-1.81391896044497,-0.210726429942612,0.401622409728602
"ENSMUSG00000044519",0.699216243984167,0.512632097950228,-0.313974916106918,-0.280653176388918,0.579237377459317,-0.997286360398059,-0.354267107181237,0.155095840681421
"ENSMUSG00000047766",-0.110422477299423,-0.110782873473603,-0.245819360565025,-0.228527248228187,-0.055221181742282,-0.313331454580918,-1.00720236402567,2.07130695991511
"ENSMUSG00000000958",0.0146861033618526,-0.849670056813023,-0.478490868955009,0.573023400100975,-0.324209956944286,0.158903176895567,0.111653691939983,0.794104510413939
"ENSMUSG00000098176",-0.301774460790267,0.323371550256884,-0.0418921357783884,0.865791778249581,0.73476483949542,-1.58310261910273,-0.386850629753201,0.3896916774227
"ENSMUSG00000063704",0.561587198646635,0.52279063180416,0.0881482897579545,1.06115763022307,0.435961126375025,-1.79075771611866,-1.20495055464878,0.326063393960589
"ENSMUSG00000017146",0.981360685859278,-0.39701870685843,0.178155548989314,-0.074427725543999,-0.469904973947096,-0.5878770157503,0.645388470309703,-0.275676283058471
"ENSMUSG00000038023",0.352961027878409,0.0540751596779781,0.447518838901705,0.430266604378915,0.424302733741039,-1.25569534848487,-0.451952352851622,-0.00147666324155044
"ENSMUSG00000036834",0.467635794007007,-0.373236081025816,0.00328771927190352,-1.02641593551071,1.39864071258045,1.74728663801108,-1.20080042273229,-1.01639842460162
"ENSMUSG00000046761",-0.268078702657169,-0.359447871320155,-0.0718036706805702,0.177484011550621,-0.197268991584632,-0.772882333769927,1.70958163652743,-0.217584078065598
"ENSMUSG00000000326",-0.295141972592026,-0.286558684719194,-0.361380398415979,0.171819706189649,-0.42718836781589,-0.923906897851942,1.02031231030958,1.1020443048958
"ENSMUSG00000037660",-0.178555160197994,0.142491319612726,0.170592396524344,-0.437510073173379,0.418490001168061,-0.153960679574491,0.385472584191803,-0.347020388551069
"ENSMUSG00000087378",1.27589744569738,-0.532242581766409,-0.514018495844092,-0.463170126897588,0.14367260951784,-0.345172488785493,-0.423114067596456,0.85814770567482
"ENSMUSG00000020605",-0.555354673781869,-0.0646163727108163,-0.787916481238139,-0.521795429144413,0.350830200713888,1.23934986290444,-0.574312134997875,0.913815028254789
"ENSMUSG00000021470",-0.177096356324651,0.125091567898894,0.116309342078545,-0.300822387970668,0.210391763664363,-0.549631810958353,0.668451077301392,-0.092693195689521
"ENSMUSG00000028822",0.244873498292577,-0.750216415547063,-0.648292997369439,-0.483140204846429,1.68444202249048,1.64151763813005,-0.798178337950938,-0.891005203199239
"ENSMUSG00000034160",-0.286579511078911,-0.321605119542222,-0.0374317131155535,0.193585412306543,0.25989812857606,0.0423206171169638,0.263678744051732,-0.113866558314612
"ENSMUSG00000102018",0.234441618598041,0.016981322398955,0.418096493067788,0.48161719075466,-0.126559102355348,-0.586029973497615,-0.749402592527858,0.310855043561377
"ENSMUSG00000019851",-0.501793683411002,-0.114440628535543,-0.466382409141091,-0.175373835899498,0.0576339667042556,0.462037334338149,1.27479790185338,-0.536478645908651
"ENSMUSG00000030545",-0.215605995846775,-0.194858115888358,-0.284408232665226,0.0614072322554091,-0.0141462903376329,0.42095499926546,0.0549306353555853,0.171725767861537
"ENSMUSG00000019850",0.0357384323867238,0.135122687950189,0.398222295838033,0.169424504994297,0.756555782065823,-0.471689823505291,-0.922581204841971,-0.100792674887804
"ENSMUSG00000022568",0.160992006501146,-0.146801224067847,-0.012692973718877,0.631304654307359,0.175166034412765,-0.315080209866337,-0.31484050071641,-0.178047786851799
"ENSMUSG00000108425",-0.343906585949533,0.228406390452596,0.075377012105258,0.481536405871828,-0.234543977779919,0.290272495910923,-0.253586719588005,-0.243555021023149
"ENSMUSG00000037266",-0.298457972279421,0.0991170905900082,-0.771795172080657,-0.0548547757058574,-0.118267877580683,1.39902991346575,-0.412480335013195,0.157709128604052
"ENSMUSG00000075289",0.318920922542821,-0.347545231048361,0.0801534520019165,-0.424811318331111,0.657502665504143,-0.161331964751854,0.0278134015289004,-0.150701927446455
"ENSMUSG00000030641",0.153020578954043,-0.340134978306085,-0.201198965008182,-0.0476061477741194,0.041278763033309,-0.356259724869209,-0.0571230806530491,0.808023554623294
"ENSMUSG00000054364",0.731847849279476,0.504664306852774,0.0451812405111818,-0.475392071916953,0.312799498957808,-1.01301977536466,-0.0448760857169559,-0.0612049626026711
"ENSMUSG00000087556",0.0422838575085766,-0.56446257263378,-0.00286158123346247,-0.140231703742628,-0.753365966737988,-0.853561366064976,2.6964076599335,-0.424208327029248
"ENSMUSG00000075704",0.0799850049839991,0.35314957649794,0.180484989933713,0.0301498100745351,0.0810496712014161,-0.247293253113924,-0.704763917047955,0.227238117470276
"ENSMUSG00000020600",0.739509448231108,-0.00757743956831186,-1.06859458870349,-0.351530856585206,0.168254642145326,0.670224907332113,0.325002076434853,-0.475288189286395
"ENSMUSG00000026017",0.0944340681274232,-0.349314416330778,-0.199536138325716,0.218462078094703,-0.426705816089732,2.15360983307378,-1.33081320095611,-0.160136407593569
"ENSMUSG00000020357",-0.71537065063146,-0.0608719507165808,0.498196038942013,0.0260030407051319,-0.0181483113171988,0.129656085721075,0.406551903023571,-0.266016155726551
"ENSMUSG00000097233",0.417437831622161,-0.204350252962909,0.0013758074397206,-0.321952114368033,0.130856047907411,-0.367614711699714,0.597773861284333,-0.253526469222969
"ENSMUSG00000040247",0.200124850793988,-0.625834348803666,0.127896713289811,-0.527043212985826,0.37356056906649,0.204045583263327,0.922481503312631,-0.675231657936754
"ENSMUSG00000020594",-0.0979635178396393,-0.185128240970373,0.308382627876749,0.792736036385683,0.17658215961025,0.367358185705681,-0.582697571766292,-0.779269679002059
"ENSMUSG00000048337",-0.0815527217745786,-0.59794420110554,0.780609859788555,-0.579453788059319,-0.215673379901304,0.696140015635721,0.244424823892743,-0.246550608476277
"ENSMUSG00000002984",0.272884224353876,-0.173556883007283,0.0654087773258884,-0.298270653250906,0.300547394676996,-0.115680344687398,-0.339574301622679,0.288241786211506
"ENSMUSG00000028821",-0.0642645186081898,-0.505398363981703,-0.560827794001437,0.0858812429372429,0.79969042707091,-0.0308333419436273,-0.0222964720043776,0.298048820531182
"ENSMUSG00000010406",0.0817689893519903,0.374784035975212,-0.375801638254596,-0.151863576695592,0.0108954713684998,0.0288897125341938,0.116858937860144,-0.0855319321398524
"ENSMUSG00000070691",-1.2433864619647,0.47235557531252,0.0500463680865759,-0.136575627024457,0.203514381426282,0.398967202875439,0.310872024474525,-0.0557934631861856
"ENSMUSG00000071531",-0.429051575662706,-0.992201459985537,0.0614502804093877,-0.481313401159363,-0.408986069068469,1.41891937403408,1.33909251792098,-0.507909666488374
"ENSMUSG00000020009",-0.00619865548808229,0.913251069433737,-0.567161281336837,0.809375952666586,0.847007318834348,0.0269274140488812,-1.20485172775038,-0.818350090408247
"ENSMUSG00000038011",-0.234994380238141,0.0995413290568325,0.434746443607139,0.528235967078475,-0.086765718705356,3.67824033863096e-05,-1.60768260187035,0.866882178668019
"ENSMUSG00000020362",0.446763065069354,-0.298242967143765,-0.240152049294211,0.494198970469867,0.858159282863418,-0.0539449781266021,-0.892709322404115,-0.314072001433947
"ENSMUSG00000092381",0.031019611755266,-0.11134196857584,0.874897307060713,-0.296716418623966,-0.30039361794645,-0.375502022567179,0.249114207771784,-0.0710770988743267
"ENSMUSG00000039099",-0.138722021775617,0.242036482679894,0.0728391259455748,0.155918585604114,0.0949152205049673,0.204968521807007,-0.39076347744183,-0.241192437324111
"ENSMUSG00000000957",0.175732109915806,0.591107811507301,-0.377032471880027,-0.28770767692852,0.355135839864091,-0.438515358663773,0.0485793090519182,-0.067299562866797
"ENSMUSG00000023942",-0.528826807371542,-0.875893371622442,-1.22031342105095,-0.571614951032729,1.21772310742576,1.03173362748251,0.274346563198883,0.672845252970501
"ENSMUSG00000037242",0.894738803953927,-0.501492834253861,0.95967939951383,-0.383393203449772,0.23847790198739,-0.763912429813387,-0.182525222709284,-0.261572415228842
"ENSMUSG00000028487",0.0752865214174134,0.167008058621671,0.085280044831908,-0.588438772538624,-0.0483351038484878,0.682230821204658,0.0952202765687677,-0.468251846257307
"ENSMUSG00000030543",-0.442623563344702,-0.58715277575833,-0.122294858346787,-0.308702182339272,-0.638297215744338,2.55032881193135,-0.17463487162622,-0.2766233447717
"ENSMUSG00000020363",0.186412759528802,0.294237256974517,0.146991922640518,0.273557765766567,0.269042629958711,-0.694689574404162,-0.556568822435788,0.0810160619708332
"ENSMUSG00000061119",-0.80258855072308,-0.489618086059491,1.26547449902101,-1.32524901245103,0.277795753732058,1.51053891578538,-1.21956349560236,0.783209976297512
"ENSMUSG00000041479",0.479904737507106,0.742171565811075,-1.18676866294168,-0.212227015997506,-0.209463652803723,-0.823601582122498,0.962999681784321,0.246984928762902
"ENSMUSG00000026692",0.482047993179831,0.113758026422904,-0.0571361333132306,-0.113525160881467,0.276848179631481,0.52008392272699,-0.961068578776031,-0.261008248990476
"ENSMUSG00000020007",-0.0975334172225748,-0.0123622310094592,-0.263266312963997,-0.499308799297705,-0.523022746840868,0.89320391487719,0.501091663626063,0.00119792883135057
"ENSMUSG00000050232",0.266012049685191,0.280539691570806,0.0316423290123367,-0.401233009625741,0.0286496025709981,-0.37680694741632,0.395706342417784,-0.224510058215054
"ENSMUSG00000050473",0.323064008998389,-0.170461530616801,0.201419870672445,0.0226992715525218,0.0758013269630978,-0.222492766841248,-0.767528714988362,0.537498534259958
"ENSMUSG00000018501",0.0138762803033996,-0.296430726244119,0.308380859661148,0.0588688290091618,0.0548565310717151,-0.386326243961152,-0.0180824635984385,0.264856933758285
"ENSMUSG00000020003",0.662876504989443,1.0261857104909,0.917152325283173,0.360892336991203,0.911858035474431,-1.81212646952225,-1.39020307270189,-0.676635371005012
"ENSMUSG00000034839",0.228174782608131,0.130211216919596,0.226071124313647,-0.254441025845554,-0.404323543928773,0.360424797517268,0.550231699232111,-0.836349050816424
"ENSMUSG00000037395",-0.341742834072324,-0.443379737478937,0.891421386507667,-0.36230752061356,-0.0594507673145755,-0.0749906973750626,0.49052392123486,-0.100073750888067
"ENSMUSG00000041471",-0.484616525802311,-0.628503127217433,0.945512809084987,-0.762539692260785,-0.56761569257815,1.60436409206337,-0.118825295314048,0.0122234320243747
"ENSMUSG00000037953",0.245531021878183,0.298879974672721,0.570537984192781,-0.787885823549625,1.19881245084538,-1.02204925696325,-0.163384810501034,-0.340441540575155
"ENSMUSG00000040385",-0.0151278834724085,-0.886900896925061,0.304634844080436,-0.126023439981845,0.278975491453383,-0.117057773537025,0.354971422683376,0.206528235699144
"ENSMUSG00000029512",1.14241610036511,0.216943215480202,-0.86243788079284,1.04515036824672,-0.605100608510604,-0.839941762981967,-1.02427854826644,0.927249116459822
"ENSMUSG00000062300",-0.226323178237914,-0.304333007233284,0.723345365573733,0.265009908358126,-0.26705067560556,-0.369761886405079,-0.406915936534062,0.58602941008404
"ENSMUSG00000034485",0.504295896408273,0.217481016781385,0.660472503361207,0.209597971008525,-0.0241384994847778,-0.274780776569767,-1.63527371555123,0.342345604046388
"ENSMUSG00000021794",-0.401779182461541,-0.0462005029862333,0.925581817024555,-0.707477648990139,-0.198480535416363,0.452410788068867,0.548440493892913,-0.572495229132059
"ENSMUSG00000071369",-0.569021541206322,0.892020283322677,-0.29787674157528,0.155062402129197,0.311930060914533,0.608410188863465,-0.828796354950136,-0.271728297498135
"ENSMUSG00000033114",0.914994578111448,-1.12005831315868,0.292594880111559,0.234597062532185,0.0757710356937864,-0.209677715777631,-0.786741927429466,0.598520399916796
"ENSMUSG00000038070",0.91633145141916,-0.504934099126522,0.288770262974766,-0.242954170501796,0.00803562013201317,0.243750374862159,-0.924517872779859,0.21551843302008
"ENSMUSG00000079481",0.312356087447926,-5.62615728216809e-05,0.417421671848063,0.368922823499337,0.507657836422466,-0.815187520004032,-0.841490131040671,0.0503754933997322
"ENSMUSG00000024824",0.116614147770605,-0.521468562965818,0.379221368230627,0.0409757295722957,0.2115156692609,-0.101651019855827,-0.0390124180397903,-0.0861949139729918
"ENSMUSG00000030789",0.0266558149127243,0.00992470169405103,0.0118929945197871,-0.111639781877049,0.473186770147595,-0.0437192172833336,-0.165870536244848,-0.200430745868927
"ENSMUSG00000043681",-0.0647422005317396,-0.396219653923699,-0.0222045889319142,-0.184301628577174,0.103365798226029,0.554870513880867,0.0917873664160382,-0.0825556065584067
"ENSMUSG00000023064",0.321729461848471,-0.59369818329683,-0.139919556251344,-0.464132551008821,-0.0149132547333316,0.564124591894033,0.380079212937557,-0.0532697213897348
"ENSMUSG00000041445",-0.536377877143716,-1.37650489369604,0.558606245105752,0.677811681630727,-1.1206571284036,0.437729975031926,0.637388555974892,0.72200344150006
"ENSMUSG00000040663",0.352458200746805,-0.684990067930833,-0.392434743741083,-0.220543541646836,0.34142878771285,0.0610586254785744,0.876322826134863,-0.33330008675434
"ENSMUSG00000049191",0.766919834590684,0.258089401229201,0.819923484295956,0.377587963563151,-1.00671748516588,-0.0582303423174154,-1.53870587237487,0.381133016179176
"ENSMUSG00000029055",0.382105359424086,-0.781028781982921,0.148905071996776,0.807485793179345,0.225280832675215,-0.487656542201442,-0.469024287731002,0.173932554639944
"ENSMUSG00000021796",-0.211362063376477,0.292158947966462,-0.245373987483864,-0.159310202903671,0.0436849925141106,-0.206837611922505,0.0897843496127648,0.397255575593179
"ENSMUSG00000024854",0.366740683555613,-0.943649870681465,0.163544831165204,-0.108097437765237,0.700990103719564,-0.928182484114279,0.250523995665429,0.49813017845517
"ENSMUSG00000079480",-0.078809166637469,-0.0480346340191324,0.0338256011480929,0.252909848916843,0.0264333786937333,-0.00412643377276006,-0.187185997851368,0.00498740352206123
"ENSMUSG00000051220",-0.408746512181729,0.218488339369197,-0.477202450832112,-0.631054295176758,0.642465821242133,-0.10911113384136,1.17871297196264,-0.413552740542014
"ENSMUSG00000044934",-0.0258854800991788,0.771821406015742,1.06817106226865,-0.676472284603865,-0.692875572994822,-0.0577924432935193,0.42855605759855,-0.815522744891553
"ENSMUSG00000034616",0.869780927162056,-0.267587546324858,0.647212095886027,-0.319206038690252,0.524053363271676,-0.867322301891365,-0.769658356231534,0.18272785681825
"ENSMUSG00000031320",-0.0445006634854455,-0.311039909330285,0.124013548474497,-0.00153060695222129,0.121136630668959,-0.246594228337524,0.0544102820846822,0.304104946877339
"ENSMUSG00000052143",-1.08857235416893,-0.520700208413657,0.229918428554482,-0.0586326908818375,-0.192578593464607,0.805707066931287,0.964576839628001,-0.139718488184736
"ENSMUSG00000019996",1.15878833528651,-0.914083416997059,1.33596583853369,-1.76934030453548,-0.659219069810381,0.0312117110186236,0.204390506428635,0.612286400075456
"ENSMUSG00000025650",-0.0422689929071473,0.139752347493025,0.0705327312314653,0.58659302333282,0.196542085649806,0.313367156236969,-1.27498604307252,0.0104676920355815
"ENSMUSG00000037979",0.0728725914796903,-0.0941078045000738,0.110655618893375,-0.446407731690244,0.238758059841343,0.228066290002088,0.37901967715684,-0.488856701183019
"ENSMUSG00000051159",-0.0462445286589244,0.196116517092968,0.00092011335500064,-0.0158623308390813,0.133852945741995,-0.162600983751384,-0.142605916357245,0.0364241834166702
"ENSMUSG00000021476",0.609623018278859,0.415397491530996,0.154756993257246,-0.482104403696505,-0.742444620276252,0.303804008377042,-0.521551426222296,0.262518938750909
"ENSMUSG00000021798",-0.59612134311129,-1.02235233008324,0.696133995078271,-0.77499886273293,-0.595674147854125,1.45140448861109,0.681878946356542,0.159729253735683
"ENSMUSG00000043510",1.20423036027166,0.562992508957892,-0.348604653672723,0.631764246139351,-0.796525285370761,-0.94734537576585,-0.735471265334348,0.428959464774783
"ENSMUSG00000002524",0.272542585494228,0.245594546294326,-0.586012679419977,0.310251063055289,-3.76915307184755e-05,-0.213904836549793,-0.249923396112888,0.221490408769532
"ENSMUSG00000067567",0.307928283135928,0.506828947774,0.330853904823761,0.217413669358449,0.0264641903708924,-0.603384673817803,-0.058167299095589,-0.727937022549638
"ENSMUSG00000002980",0.446454492044615,0.669553735738354,-0.0231631989336701,-1.07143926495618,0.618726993881488,-0.522523775278209,-0.628797839138992,0.511188856642594
"ENSMUSG00000097316",-0.929631557411234,0.629490472309527,-0.988430638961019,-0.415632578808166,2.39595104582329,-1.22116012958713,-0.927604985370091,1.45701837200482
"ENSMUSG00000040181",-0.000651364964794121,0.616871862040609,-0.617885294268839,-0.261136416992485,-0.00949949810493322,0.406797452792296,-0.0627014280641556,-0.0717953124376979
"ENSMUSG00000033102",0.868464335739231,0.18887754703852,1.77654423032073,-0.736512971125635,-0.397904776794359,-0.925595498016373,1.05372459876664,-1.82759746592875
"ENSMUSG00000040118",0.2885956959175,0.360317426258544,-0.663341372479736,0.772227244958798,0.0638764778484189,-0.700118452783628,0.0687639986479459,-0.190321018367842
"ENSMUSG00000034055",-0.299238883297835,-0.183520240902691,-0.572433592763832,-0.549325873179322,-0.374266612365007,0.66613820990562,1.19814595947582,0.11450103312725
"ENSMUSG00000097226",0.428385832824379,0.097330312098215,-0.687515581894303,0.090537811746251,0.239087952122663,0.322814676655881,-0.349221288578604,-0.141419714974482
"ENSMUSG00000039062",0.837600332440161,-0.0980567318022077,-0.0576856761563137,-0.0294360739438739,-0.252371262614266,-0.254193729922446,-0.136316517911783,-0.00954034008927121
"ENSMUSG00000022797",0.0578347192349928,-0.193692794165914,-0.275676569104831,0.337367055757549,-0.126176858446643,-0.0142225891881062,0.229560606290187,-0.0149935703772349
"ENSMUSG00000075590",0.289910792805508,-0.0543914305255824,-0.345326645148373,0.390218168822437,0.353684230784569,-0.891276945282499,-0.153100079652015,0.410281908195955
"ENSMUSG00000026442",-0.141041133932331,-0.290001752520281,-0.323718022119802,0.555968944826491,0.0567829232193569,-1.45702379270323,0.815204532844498,0.783828300385301
"ENSMUSG00000074136",0.0850476219805369,-0.48348880753239,0.222742765380272,0.208541336084143,-0.0648948832390109,0.180468004645076,-0.423379811460583,0.274963774141956
"ENSMUSG00000005986",0.492316927540793,-0.600132135054131,0.332768773688524,-0.802280975419126,-0.255163970173646,0.557763502417551,0.643035652654908,-0.368307775654872
"ENSMUSG00000061104",-0.246348613992538,0.672541228064605,-0.00128746390919786,0.117184169900308,-0.159783870995906,-0.0799371292630631,-0.241750717837687,-0.0606176019665215
"ENSMUSG00000037608",0.45673280126352,0.689620880183342,-0.0671680936640101,0.00743334525791001,-0.100492494781029,-0.432807503683246,-0.152991871937725,-0.400327062638761
"ENSMUSG00000036534",-0.433250435332956,0.844162399121009,0.117457214724854,0.25002131930926,0.230876163912762,0.1496747413249,-0.136551358325242,-1.02239004473459
"ENSMUSG00000022791",-0.641301934424242,-0.315155108967008,-0.0210374800656257,-0.654869205607664,0.240609776595595,1.74684812376675,-0.0811293017026283,-0.273964869595174
"ENSMUSG00000024858",0.730611228329423,-0.778063280929804,0.565029964282043,0.173619228243062,0.213763248827135,-0.169635678065294,-0.639593914533057,-0.0957307961535083
"ENSMUSG00000044361",-0.17956522946579,0.0209551211988765,-0.586714825212683,0.254286515494055,-0.0741784451686499,-0.523300924846431,0.491953691743348,0.596564096257275
"ENSMUSG00000031672",0.0439972694329845,0.0406906360453218,-0.151202520700471,-0.331336953395843,-0.454778697920975,0.867976212681422,0.05194738918847,-0.0672933353309095
"ENSMUSG00000063801",0.228472251388025,-0.0580615264340396,0.555930103475713,0.609835150427168,0.365570665040924,-1.03632054018488,-1.40407133801958,0.738645234306667
"ENSMUSG00000097699",-0.142905344766301,0.2798213042538,-0.196887744211804,-0.0949721931899826,-0.39571227659122,0.349910860514435,0.341266101215268,-0.140520707224197
"ENSMUSG00000049699",-0.290165519985313,0.217511211180052,-0.164597883840246,-0.218902673895005,-0.296220621255562,1.0547090685391,-0.191596075788307,-0.110737504954724
"ENSMUSG00000039043",-0.159744443532086,0.153123576654449,0.547246982635757,0.759390317072149,0.0836306520763134,-1.0366853924005,-1.03225110422044,0.685289411714359
"ENSMUSG00000022565",0.121816348088093,0.384915175315469,-0.276631553710815,0.258858117598721,0.669780545415663,-0.0188506837937216,-1.31602342878464,0.176135479871235
"ENSMUSG00000037784",0.350519058592527,0.0626728270637675,0.44215696324752,-1.62074144364739,0.0448448049618601,-0.275431737026442,-0.765387420830431,1.76136694763859
"ENSMUSG00000040525",0.281943543191369,-0.124236053890254,0.242135666843434,0.0139407572858957,0.170341614441175,-0.359542449533486,-0.258778944470171,0.034195866132037
"ENSMUSG00000062991",0.0849418011971936,-0.603098737416721,-0.795120973495619,0.798928804702301,0.0238225396456814,-0.0641752691145465,0.299775142340986,0.254926692140725
"ENSMUSG00000048581",1.27742758623871,-0.303586189608527,-1.06834448933482,1.38596781284639,-0.668089760344018,-0.198782490876862,0.169701853880147,-0.594294322801018
"ENSMUSG00000021482",0.976465932553409,-0.628054665374754,1.05657650672386,0.023952387304186,0.120448316011851,-1.31938228844074,-1.22072059958754,0.990714410809732
"ENSMUSG00000028266",0.18119118287641,-0.0805684631268172,-1.03223033731033,1.23438086553426,-0.85208221362381,0.566607076703055,0.388194083230858,-0.405492194283625
"ENSMUSG00000054611",0.467494516722829,-0.203013081690271,0.462030060234042,0.217663283383495,-0.286118564645912,0.21499929748459,0.0421236738631173,-0.915179185351891
"ENSMUSG00000038244",0.199856959465283,-1.02643617299676,0.699380599535238,0.591215525711642,-0.0680062794663753,1.6874960254252,-0.825622377571191,-1.25788428010304
"ENSMUSG00000104969",-0.191818040587286,-0.192372318513082,-0.947019038886618,0.526048375521038,-0.346058030423633,1.16273815127776,0.848973636435813,-0.860492734823991
"ENSMUSG00000027822",0.503641689403607,0.318038616281114,-0.225765916133759,0.372186590814916,-0.0552315549090143,-0.795007229719922,-0.25564621276303,0.137784017026089
"ENSMUSG00000021477",-0.714386584231635,0.824654498638953,-0.430452924317694,-0.964965399597667,-0.677021605304546,2.52227118542779,0.443252935536974,-1.00335210615217
"ENSMUSG00000019992",-0.0731612754767552,-0.282460062094479,-0.41645730702793,-0.109363887989133,-0.416312807795925,0.211466057300537,1.52225651678654,-0.435967233702856
"ENSMUSG00000097724",0.874071314703675,0.150573720338959,-0.143670386038726,0.955784083925281,-0.226241880053221,-0.347039528898597,-0.98534066541896,-0.278136658558412
"ENSMUSG00000040151",-0.208209594624638,0.0447988202345578,-0.644304131994309,-0.469433512374346,-0.454438082056187,2.25137466123227,-0.187255690239842,-0.332532470177505
